Algorithms;Language;Array Length;Array Status;Time Elapsed;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;2;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;1;3;0;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;1;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;1;2;;;;;;;;;;;;;;;;
1;2;2;2;4;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;2;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;2;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;3;;;;;;;;;;;;;;;;
1;2;2;3;3;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;2;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;2;3;1;;;;;;;;;;;;;;;;
1;2;3;1;380;;;;;;;;;;;;;;;;
1;2;3;1;152;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;154;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;154;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;156;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;152;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;152;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;169;;;;;;;;;;;;;;;;
1;2;3;1;163;;;;;;;;;;;;;;;;
1;2;3;1;169;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;155;;;;;;;;;;;;;;;;
1;2;3;1;156;;;;;;;;;;;;;;;;
1;2;3;1;154;;;;;;;;;;;;;;;;
1;2;3;1;152;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;151;;;;;;;;;;;;;;;;
1;2;3;1;149;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;1;150;;;;;;;;;;;;;;;;
1;2;3;2;274;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;156;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
